timestamp,Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T3,T4
14.6719,-19.21,-22.91,-18.68,-7.74,1.82,6.49,13.08,19.68,19.26,11.19,-3.28,-13.36,-28.44,-31.05
14.6797,-14.25,-12.70,-0.50,7.39,6.64,11.22,15.52,19.28,10.47,2.80,-12.41,-29.82,-37.93,-35.37
14.6875,0.22,6.18,9.08,17.58,12.55,13.78,8.75,8.18,0.06,-18.37,-28.63,-33.16,-32.71,-26.81
14.6953,8.66,14.37,16.18,19.92,9.65,9.67,-1.47,-8.35,-20.57,-28.60,-35.82,-32.37,-25.35,-15.05
14.7031,8.81,11.74,8.48,9.18,2.87,-5.33,-2.75,-13.44,-24.01,-28.23,-34.61,-26.87,-10.67,6.57
14.7109,-6.99,7.24,2.65,-0.46,-2.48,-6.95,-11.82,-15.45,-20.78,-21.71,-15.52,-11.35,4.82,16.97
14.7188,9.41,8.09,9.85,-0.59,-2.81,-2.82,-4.23,-10.11,-21.49,-15.09,-11.65,-2.18,17.14,14.21
14.7266,17.81,17.95,9.13,6.88,-4.68,-2.75,-9.26,-6.12,-12.85,-10.40,-0.71,5.12,7.01,13.02
14.7344,21.58,15.03,2.23,-3.97,-9.27,-12.33,-8.88,-12.18,-14.73,-9.43,-1.76,7.20,9.78,3.99
14.7422,17.46,-1.44,-7.27,-15.13,-11.22,-14.25,-13.84,-11.38,-12.37,-5.32,4.72,9.24,6.03,1.52
14.7500,-8.78,-15.02,-30.81,-25.96,-14.92,-16.30,-14.47,-8.57,-13.33,2.71,4.17,7.45,4.19,0.64
14.7578,-21.41,-33.56,-32.41,-29.13,-10.60,-6.76,-0.03,2.53,6.13,10.43,8.24,9.50,3.23,-5.64
14.7656,-29.00,-34.40,-25.21,-17.27,-4.28,6.28,5.66,3.06,13.21,4.78,3.63,-3.74,-9.14,-16.54
14.7734,-28.69,-15.82,-9.89,7.50,10.03,10.27,5.76,7.74,8.00,-0.73,-7.95,-16.53,-16.85,-23.20
14.7813,-18.71,-3.34,4.33,15.71,6.63,5.61,4.64,-5.20,-10.79,-14.71,-24.94,-18.45,-23.81,-22.32
14.7891,-9.63,-4.83,9.77,10.46,2.86,0.64,-8.96,-11.93,-17.21,-23.34,-29.37,-25.94,-17.93,-5.86
14.7969,-8.14,-1.99,2.16,3.88,-2.11,-9.95,-18.38,-22.65,-22.19,-36.22,-23.15,-15.42,-4.50,11.29
14.8047,-9.75,5.17,7.18,4.50,1.54,-11.42,-16.74,-18.99,-24.97,-18.46,-9.06,-3.93,5.80,18.59
14.8125,2.47,9.31,12.43,11.31,-0.81,-12.30,-16.91,-18.91,-20.21,-16.39,-3.06,3.26,15.53,22.56
14.8203,16.31,23.53,19.23,10.42,-6.13,-13.55,-15.02,-16.39,-22.39,-12.92,1.98,14.35,15.92,19.24
14.8281,28.08,22.52,14.16,0.52,-12.27,-20.43,-19.49,-19.31,-18.07,-5.95,10.58,12.47,18.28,15.89
14.8359,16.87,6.73,-8.49,-19.73,-26.11,-29.98,-26.33,-20.27,-11.07,10.03,12.68,19.16,22.22,13.44
14.8438,3.34,-11.00,-24.43,-36.09,-30.85,-24.62,-20.32,-11.94,5.66,16.94,29.35,23.40,19.61,11.35
14.8516,-11.24,-28.27,-35.50,-34.91,-23.78,-15.62,-5.23,2.08,20.29,32.95,29.28,18.51,11.51,-3.72
14.8594,-19.27,-27.14,-28.81,-23.00,-16.49,-3.18,3.76,12.56,31.08,30.51,23.37,9.24,-7.89,-13.34
14.8672,-13.72,-22.06,-17.98,-11.53,-2.88,4.26,10.72,17.86,24.73,19.89,3.07,-10.84,-16.73,-20.35
14.8750,-11.65,-15.50,-11.21,-9.87,-6.42,6.24,10.20,8.44,13.68,6.05,-10.85,-21.71,-26.34,-22.45
14.8828,-18.52,-18.45,-10.02,-9.18,-1.54,3.58,8.97,5.52,4.80,-3.37,-12.26,-17.09,-14.67,-13.65
14.8906,-26.07,-31.75,-13.80,-8.29,-1.10,2.34,6.19,3.53,-0.26,-9.43,-11.75,-12.75,-8.54,4.70
14.8984,-15.41,-8.16,-2.68,2.62,0.18,7.89,5.66,8.52,-5.79,-6.35,-14.93,-10.35,7.68,8.48
14.9063,-6.04,3.92,14.46,18.74,6.16,11.01,10.37,3.62,-10.49,-7.89,-14.44,-4.08,2.50,19.34
14.9141,12.36,16.88,18.68,16.54,8.47,4.90,2.53,-5.40,-17.57,-10.66,-11.00,-2.93,11.39,17.51
14.9219,16.66,16.51,10.09,7.89,-3.18,-2.28,-9.43,-11.31,-15.86,-12.04,-0.84,7.16,20.77,23.93
14.9297,8.24,6.71,-6.73,-14.79,-9.13,-8.56,-10.51,-9.50,-11.40,-4.00,11.29,21.68,29.98,28.10
14.9375,-4.13,-11.36,-21.05,-27.31,-11.58,-7.30,-7.04,-11.76,8.72,16.11,25.53,28.56,31.87,30.55
14.9453,-14.93,-22.73,-24.86,-23.42,-10.38,-3.66,3.55,14.16,25.19,28.17,27.65,25.83,25.40,19.97
14.9531,-15.18,-20.25,-13.99,-11.63,1.70,11.04,15.18,16.01,21.88,21.63,21.37,22.47,7.20,1.32
14.9609,-16.54,-15.22,-12.16,0.03,10.54,11.46,13.17,17.10,25.01,18.65,16.58,9.03,-5.44,-12.12
14.9688,-15.01,-13.94,-8.24,2.70,8.00,15.28,15.64,11.32,10.80,6.23,5.85,-2.85,-7.19,-10.77
14.9766,-26.30,-21.25,-12.33,-2.19,7.32,11.33,13.84,8.62,7.32,7.07,-1.58,-5.03,-3.60,-7.20
14.9844,-26.74,-16.87,-0.55,6.30,11.32,13.09,15.14,10.48,7.15,2.24,-1.75,-0.15,1.69,3.78
14.9922,-23.03,0.11,9.64,23.29,17.43,17.70,14.03,9.56,1.01,-1.39,-7.95,-2.13,-1.26,2.80
15.0000,3.89,16.32,33.34,33.41,24.94,17.62,10.99,7.24,-5.47,-5.44,-8.10,-4.13,11.26,6.91
15.0078,22.31,30.36,35.98,33.03,21.72,5.76,2.29,-9.53,-12.96,-17.89,-4.51,0.39,5.89,14.69
15.0156,30.61,33.14,34.18,20.21,9.25,-6.31,-10.01,-13.80,-15.40,-7.36,3.60,11.11,15.22,21.35
15.0234,26.92,29.76,16.30,0.84,-1.20,-8.01,-16.83,-8.21,-11.75,5.10,11.61,19.30,23.51,26.03
15.0313,16.95,13.87,4.44,-5.98,-6.84,-9.29,-5.53,-1.78,2.33,4.52,29.34,31.99,28.84,20.36
15.0391,15.15,8.82,-3.19,-7.96,-9.09,-6.84,-0.18,4.57,22.43,27.73,29.42,27.87,17.18,6.68
15.0469,12.74,4.83,0.25,-4.75,-11.33,1.30,9.08,10.20,26.15,30.01,24.99,20.47,6.55,-10.54
15.0547,16.75,8.44,-0.07,-5.75,-3.21,4.46,10.04,13.94,25.08,25.04,19.93,2.34,-5.94,-24.93
15.0625,3.87,-7.14,-13.88,-12.51,-3.57,3.32,5.36,11.63,26.34,18.21,6.07,-2.58,-14.51,-27.10
15.0703,-8.58,-15.51,-21.03,-11.53,-0.65,10.07,9.88,14.43,28.08,19.51,4.42,-11.43,-18.65,-26.10
15.0781,-17.97,-16.90,-10.90,0.11,10.86,14.58,24.08,24.27,22.32,12.36,-1.19,-17.99,-21.99,-17.94
15.0859,-14.41,0.89,4.00,18.31,17.14,23.85,22.73,17.90,17.05,1.00,-14.72,-21.59,-23.64,-19.35
15.0938,8.17,12.08,26.36,32.48,25.88,20.98,22.04,11.94,-3.87,-11.72,-28.09,-27.53,-27.38,-14.17
15.1016,21.15,28.23,31.19,33.57,17.22,12.82,11.34,-1.31,-15.11,-26.34,-31.97,-23.40,-17.71,-1.67
15.1094,24.57,27.76,20.45,18.60,10.41,4.18,-2.60,-5.15,-25.50,-25.47,-25.21,-12.65,-1.70,13.07
15.1172,17.63,17.74,15.23,6.32,4.70,2.04,-8.48,-12.76,-16.43,-18.79,-10.87,4.08,14.27,17.13
15.1250,16.19,13.25,2.99,4.30,-1.84,1.19,-4.17,-0.93,-6.24,-2.56,2.26,15.00,14.44,19.62
15.1328,16.66,12.08,5.26,4.28,-0.09,4.55,1.07,-1.81,-3.02,1.20,11.18,11.98,13.90,10.71
15.1406,19.34,11.37,2.87,4.90,6.11,2.30,3.55,3.43,5.14,7.44,5.20,7.82,4.93,-4.64
15.1484,17.81,3.38,-3.55,-6.47,-0.99,1.10,-2.91,-4.05,2.80,6.86,4.60,-0.23,-5.18,-7.90
15.1563,0.31,-12.78,-16.89,-12.29,-6.06,-5.45,-3.03,-1.34,2.69,3.48,6.41,-2.96,-6.25,-10.73
15.1641,-22.83,-26.70,-24.14,-15.75,-2.38,0.78,4.40,7.46,13.93,5.47,1.93,-1.84,-11.42,-14.23
15.1719,-24.29,-23.14,-14.78,-0.58,6.22,11.16,13.20,11.16,8.70,3.87,-5.33,-13.44,-17.06,-21.59
15.1797,-18.10,-6.88,2.55,17.35,14.86,16.96,13.00,9.98,4.88,-7.69,-13.54,-23.43,-25.64,-21.79
15.1875,-2.07,11.54,13.96,30.23,20.27,16.17,4.54,-1.21,-10.21,-18.97,-29.50,-28.31,-28.29,-23.98
15.1953,10.19,22.10,23.02,26.05,13.13,3.05,-6.65,-13.88,-25.24,-35.16,-30.09,-26.68,-17.21,-7.10
15.2031,8.85,20.08,22.58,16.88,1.33,-4.17,-16.34,-20.24,-23.07,-27.63,-26.66,-15.15,-5.30,5.35
15.2109,9.34,19.84,17.05,6.02,1.08,-11.54,-15.79,-18.20,-25.60,-24.88,-11.25,-1.72,7.47,11.75
15.2188,17.37,21.80,11.74,4.60,-3.76,-11.51,-15.69,-25.85,-19.64,-6.81,3.43,13.54,11.88,18.36
15.2266,28.65,27.14,17.07,1.98,-5.91,-14.72,-14.13,-17.95,-17.13,-0.43,4.82,15.14,12.79,3.08
15.2344,29.84,24.90,11.34,-7.35,-13.29,-18.21,-18.68,-11.80,-8.74,-0.82,10.21,8.28,8.39,-4.01
15.2422,24.63,10.39,-6.27,-18.22,-21.85,-25.78,-24.59,-18.13,-4.85,3.31,9.84,10.34,6.55,-8.18
15.2500,2.37,-14.08,-28.12,-33.07,-27.59,-20.82,-19.02,-11.46,5.68,15.01,14.35,6.54,2.69,-5.70
15.2578,-10.23,-29.44,-35.03,-32.99,-22.27,-13.57,-2.73,2.31,17.31,20.98,15.10,3.67,-6.75,-14.09
15.2656,-25.38,-23.70,-31.18,-22.66,-14.58,-1.31,8.35,15.62,26.18,17.55,3.47,-7.53,-20.75,-27.94
15.2734,-18.47,-17.24,-14.38,-9.79,-4.23,8.41,9.70,9.20,13.55,7.25,-10.98,-21.78,-31.96,-30.83
15.2813,-17.34,-5.72,-3.31,2.52,2.31,4.80,5.67,4.53,5.03,-12.50,-25.89,-30.83,-30.13,-29.97
15.2891,-5.88,-2.63,-0.85,0.42,1.73,2.10,-12.40,-1.04,-10.86,-24.83,-32.06,-32.48,-29.71,-10.69
15.2969,-6.58,-3.68,-1.71,-1.43,-7.19,-6.30,-8.73,-5.36,-16.28,-24.88,-28.51,-23.27,-9.31,7.24
15.3047,-10.18,-5.85,1.35,3.30,-4.64,-6.86,-6.01,-7.58,-15.55,-22.27,-17.50,-12.56,1.84,17.56
15.3125,3.08,6.72,5.63,7.68,-3.93,-1.91,-7.27,-10.32,-18.45,-16.68,-12.38,-0.44,11.17,22.24
15.3203,10.64,16.48,9.42,9.90,-4.65,-3.30,-12.61,-13.01,-20.61,-18.50,-6.81,5.49,8.82,14.96
15.3281,18.17,11.47,2.96,-1.13,-5.23,-13.65,-16.80,-12.58,-19.05,-12.85,-6.28,6.32,11.56,17.65
15.3359,11.44,-5.12,-13.36,-20.04,-18.75,-20.36,-16.98,-17.50,-12.36,-2.17,6.13,16.72,24.01,17.85
15.3438,-9.95,-17.17,-33.14,-30.27,-23.56,-16.73,-11.16,-11.44,0.73,11.98,18.03,20.25,20.01,14.90
15.3516,-28.10,-29.80,-31.23,-30.25,-17.11,-8.83,-1.62,4.29,16.01,16.29,22.99,18.67,13.54,8.31
15.3594,-32.55,-32.05,-27.81,-15.46,-6.87,0.69,9.68,9.87,18.82,23.11,19.15,7.07,5.41,-6.69
15.3672,-26.87,-25.35,-11.01,-3.85,0.28,12.67,10.90,6.17,11.83,13.13,6.45,-4.30,-11.68,-13.99
15.3750,-17.63,-18.16,-8.89,4.95,6.23,5.43,5.16,0.24,1.03,-6.82,-9.74,-16.33,-10.81,-11.64
15.3828,-22.12,-14.73,-3.46,1.53,5.97,3.03,4.65,-4.28,-2.01,-6.97,-15.56,-12.17,-6.87,-0.52
15.3906,-24.89,-16.80,-5.61,6.31,3.11,5.79,0.65,-5.20,-11.56,-12.46,-8.88,-6.61,2.53,10.27
15.3984,-20.02,-4.84,5.41,10.17,10.56,1.51,-0.44,-5.89,-12.44,-5.62,-4.91,-8.18,11.33,16.07
15.4063,-3.94,11.71,21.73,11.64,7.34,2.14,-5.38,-6.88,-9.40,-7.43,0.22,8.07,12.14,20.15
15.4141,17.15,26.70,25.00,24.02,9.30,-3.35,-10.02,-7.76,-12.69,-7.96,3.75,8.73,14.83,20.84
15.4219,28.31,28.35,17.83,5.52,-3.35,-11.14,-17.85,-11.95,-17.80,-2.12,10.04,15.09,23.22,21.56
15.4297,21.43,16.91,4.13,-11.25,-19.60,-19.02,-17.51,-16.96,-4.32,5.42,21.57,30.85,27.32,25.91
15.4375,8.40,-4.46,-31.82,-28.35,-17.37,-17.50,-13.60,0.21,12.93,25.70,30.94,37.46,32.94,20.44
15.4453,-6.36,-14.67,-19.43,-25.29,-14.97,-12.89,-1.29,10.99,24.67,37.52,39.71,33.02,22.12,6.80
15.4531,-3.93,-11.92,-15.85,-13.42,-5.38,0.99,6.29,18.42,34.03,39.52,34.79,18.41,3.91,-7.28
15.4609,-0.86,-11.83,-13.31,-13.27,-6.25,3.72,12.87,19.96,34.73,31.59,14.75,4.08,-6.80,-16.26
15.4688,-5.63,-13.61,-14.48,-8.46,1.70,7.34,16.67,19.96,20.73,19.27,8.27,-4.83,-19.50,-17.49
15.4766,-16.75,-22.91,-16.33,-6.01,-0.93,9.63,15.66,19.92,23.56,12.00,2.59,-14.07,-15.78,-10.04
15.4844,-26.30,-23.50,-10.57,-4.16,4.48,10.21,16.58,18.60,12.82,9.06,-7.93,-10.84,-10.23,-9.79
15.4922,-18.76,-6.98,5.69,13.28,17.35,4.89,18.64,16.26,6.88,0.34,-10.27,-9.06,-10.76,-3.60
15.5000,3.79,12.86,21.74,24.89,16.92,22.80,22.38,15.86,3.95,-10.83,-12.19,-12.60,-8.08,5.28
15.5078,16.87,23.59,26.84,26.27,19.69,12.85,12.46,6.38,-10.66,-18.42,-15.47,-9.68,-1.34,12.56
15.5156,26.65,25.11,18.38,18.29,6.40,1.23,-0.95,-7.69,-16.24,-11.66,-6.53,1.34,12.65,24.55
15.5234,15.31,9.51,5.89,-0.36,0.28,-4.37,-4.04,-2.30,-7.14,-1.08,6.69,16.71,26.47,24.41
15.5313,7.07,-1.65,-2.31,-5.37,-0.73,1.17,2.55,3.66,1.80,7.83,21.75,28.80,27.61,25.97
15.5391,5.34,1.97,-4.57,-3.76,3.88,2.72,5.88,11.33,13.63,16.14,20.90,22.67,24.36,10.19
15.5469,8.30,-1.13,1.21,2.14,10.38,7.46,12.68,17.12,20.97,23.22,20.79,14.35,12.04,-4.24
15.5547,1.81,-4.99,-3.38,0.38,5.29,12.61,11.53,14.83,15.89,16.72,10.31,7.35,-6.34,-7.59
15.5625,-9.97,-7.07,-12.47,-2.47,3.89,12.35,7.40,10.16,12.24,13.34,4.52,-4.52,-7.75,-13.72
15.5703,-23.03,-17.18,-9.80,-1.46,5.40,10.79,9.37,13.30,10.80,5.10,0.86,-5.82,-7.71,-15.62
15.5781,-29.20,-15.69,-2.08,4.64,13.86,17.82,14.45,9.50,12.92,2.23,0.79,-5.79,-11.05,-9.82
15.5859,-19.23,-1.71,10.80,23.03,24.48,23.97,21.28,10.76,9.40,-14.29,-11.30,-17.23,-12.29,-17.36
15.5938,1.88,22.16,28.91,42.08,27.56,21.28,12.34,-0.23,-5.68,-12.59,-17.50,-18.63,-12.05,-9.09
15.6016,22.34,36.12,38.45,40.15,23.84,20.24,-3.08,-11.65,-19.51,-22.68,-23.05,-15.20,-6.57,-3.48
15.6094,34.30,36.58,32.39,23.56,13.57,-1.52,-8.45,-13.67,-22.82,-24.34,-15.25,-2.93,4.65,10.70
15.6172,27.26,27.74,23.06,6.54,-0.09,-9.30,-14.15,-12.65,-22.43,-11.15,-2.05,8.94,17.28,17.25
15.6250,22.19,23.32,10.90,6.80,-7.52,-13.61,-15.01,-7.42,-5.33,2.22,9.53,23.22,18.57,13.81
15.6328,24.63,24.92,12.20,-1.56,-3.66,-5.54,-8.17,-4.45,3.02,8.26,16.57,20.24,11.34,0.41
15.6406,32.84,19.42,8.50,-2.43,-6.60,-6.11,-9.71,2.61,9.33,14.78,17.06,20.45,6.03,-12.68
15.6484,22.19,10.99,1.74,-8.58,-9.50,-10.09,-7.91,-4.12,11.20,14.26,15.67,2.89,-8.00,-21.08
15.6563,7.02,-6.31,-15.88,-21.24,-11.16,-10.88,-6.02,5.78,17.46,17.21,8.33,-1.16,-10.12,-22.59
15.6641,-6.51,-18.18,-21.00,-23.47,-10.41,-6.12,5.85,12.90,18.54,13.00,5.78,-9.78,-20.54,-22.47
15.6719,-19.81,-19.60,-36.48,-9.11,-3.91,2.40,9.00,12.49,17.77,15.59,1.18,-27.76,-28.15,-26.93
15.6797,-15.73,-8.25,-0.10,11.08,5.34,17.27,19.16,19.23,15.81,-3.62,-15.30,-25.02,-33.61,-28.94
15.6875,-0.95,5.81,10.34,17.97,16.78,15.45,12.67,4.90,-5.09,-21.55,-29.63,-38.20,-32.40,-25.55
15.6953,7.20,9.86,13.85,18.55,6.33,9.70,-0.07,-8.78,-20.04,-28.51,-33.82,-36.12,-26.72,-16.45
15.7031,14.38,10.75,7.80,12.49,-1.91,2.18,-5.87,-12.02,-27.17,-30.84,-29.59,-20.83,-15.77,5.03
15.7109,7.22,4.80,8.04,3.75,0.23,-7.93,-10.38,-11.26,-25.57,-21.58,-19.66,-13.09,-0.65,12.57
15.7188,6.55,11.12,4.29,-1.43,-5.23,-2.63,-9.99,-7.42,-22.86,-15.21,-10.20,3.80,8.50,13.62
15.7266,20.31,12.26,6.55,1.36,0.12,-1.23,-11.47,-12.17,-19.05,-7.08,-0.39,1.54,9.66,8.25
15.7344,22.30,13.46,6.86,-5.67,-9.90,-3.93,-13.78,-13.69,-15.81,-7.33,-3.36,3.57,5.98,16.61
15.7422,14.22,2.84,-8.04,-15.44,-9.78,-14.09,-12.40,-14.69,-9.76,-3.94,-0.63,3.22,5.61,2.95
15.7500,-1.29,-20.93,-23.01,-33.70,-20.38,-16.27,-9.73,-11.26,-0.52,6.58,8.58,6.69,4.93,-3.42
15.7578,-25.74,-34.06,-34.77,-26.59,-11.54,-8.60,-1.17,2.24,7.53,13.98,5.80,8.76,4.06,-8.31
15.7656,-30.70,-28.57,-25.88,-17.79,-1.73,1.82,9.09,3.99,14.59,12.09,1.05,-5.07,-11.41,-13.28
15.7734,-26.19,-22.75,-9.34,1.90,10.05,6.06,9.45,6.74,7.28,-4.75,-6.67,-17.61,-18.01,-20.16
15.7813,-17.99,-2.53,6.01,12.56,10.27,3.73,4.57,-7.16,-10.38,-17.46,-20.80,-28.15,-26.95,-22.85
15.7891,-12.13,0.08,8.16,15.36,8.20,-3.58,-3.31,-15.56,-22.10,-22.35,-24.18,-19.30,-16.83,-9.75
15.7969,-7.09,-2.12,6.95,6.59,0.69,-7.06,-17.02,-22.00,-28.29,-22.06,-19.37,-13.99,-3.28,10.28
15.8047,-7.04,2.81,11.43,6.31,-0.90,-6.15,-15.28,-16.12,-28.93,-18.68,-10.09,-1.34,10.67,20.94
15.8125,1.62,14.11,18.21,10.13,0.42,-9.27,-8.35,-16.51,-23.90,-10.42,-5.03,6.36,16.14,20.12
15.8203,18.42,21.73,21.01,11.69,-3.43,-13.53,-14.91,-14.16,-18.49,-9.67,-1.89,10.27,13.27,12.30
15.8281,27.61,20.37,14.97,-19.74,-17.20,-20.98,-22.21,-22.20,-12.76,-6.05,3.73,12.01,14.79,15.84
15.8359,19.23,6.92,-9.36,-22.02,-27.85,-29.27,-26.97,-20.97,-4.77,4.44,12.63,20.88,20.25,13.14
15.8438,3.29,-9.03,-28.18,-37.61,-27.31,-29.67,-17.73,-7.44,7.34,23.34,26.18,28.02,15.03,10.76
15.8516,-18.48,-21.81,-31.45,-41.23,-23.84,-19.07,-6.10,2.77,23.74,31.59,29.97,18.92,7.13,-0.52
15.8594,-16.96,-23.21,-29.44,-26.59,-12.42,-5.87,5.85,17.50,28.54,28.46,22.77,9.63,-5.43,-14.78
15.8672,-13.36,-15.28,-16.66,-8.57,-4.28,0.65,7.20,17.38,25.86,17.89,3.58,-5.15,-15.79,-22.66
15.8750,-15.86,-16.50,-14.32,-10.14,-4.76,1.89,12.93,13.44,15.11,0.28,-5.28,-21.78,-21.48,-20.28
15.8828,-17.60,-15.49,-18.09,-6.96,-5.61,4.67,6.78,2.86,0.98,-9.21,-11.39,-16.28,-16.45,-6.38
15.8906,-24.41,-20.26,-9.35,-7.35,-4.91,5.89,8.67,5.55,-1.95,-5.17,-12.15,-14.38,-7.71,4.94
15.8984,-16.37,-13.38,-6.60,6.58,0.56,4.48,10.67,7.29,-5.07,-12.03,-8.01,-9.49,-0.73,12.58
15.9063,-1.06,4.62,13.44,19.57,8.56,11.63,9.40,5.03,-3.98,-14.69,-8.59,-7.07,4.63,13.80
15.9141,10.84,16.73,16.93,17.08,5.53,7.79,3.54,-1.43,-14.74,-10.71,-10.29,-0.41,7.18,24.11
15.9219,21.24,14.53,11.87,4.26,1.23,-4.04,-6.33,-10.49,-19.07,-10.45,-3.13,12.02,20.24,29.15
15.9297,15.41,4.03,-6.04,-14.30,-11.36,-13.16,-10.32,-6.38,-11.69,1.69,7.94,21.21,25.65,33.93
15.9375,-2.53,-13.69,-21.24,-26.16,-14.07,-8.44,-3.25,2.15,7.15,14.02,25.19,30.21,31.81,27.57
15.9453,-12.96,-21.40,-26.49,-21.97,-9.99,2.12,7.29,11.28,15.87,29.55,28.15,29.77,26.32,14.99
15.9531,-13.18,-18.04,-6.79,-9.53,-1.17,8.49,13.01,18.66,24.37,26.98,25.54,16.45,7.73,-2.51
15.9609,-10.37,-17.54,-11.45,-1.74,6.25,15.54,13.15,13.51,17.61,15.63,9.49,6.28,-3.82,-6.36
15.9688,-16.57,-13.37,-5.55,11.54,4.63,14.66,9.41,7.48,21.54,7.70,2.84,-2.78,-4.53,-8.95
15.9766,-26.49,-15.60,-9.96,-0.42,5.66,12.21,14.10,11.36,13.49,4.20,-0.64,-5.79,-6.80,-5.22
15.9844,-26.48,-17.47,-5.73,6.66,16.94,18.22,9.64,12.09,3.71,2.20,-4.30,-3.68,-1.36,3.37
15.9922,-22.82,-4.18,13.51,27.29,17.53,21.59,11.15,7.08,0.72,-0.12,-2.62,-4.96,2.51,0.88
16.0000,0.11,17.77,29.18,39.54,23.31,22.02,9.62,7.60,-6.75,-8.10,-6.71,-1.46,-0.76,3.77
16.0078,20.17,30.60,37.60,38.77,16.71,6.20,-1.25,-3.22,-16.50,-16.85,-8.54,2.72,7.40,10.42
16.0156,28.67,31.21,27.83,24.81,6.18,-6.74,-6.48,-9.09,-20.12,-7.47,3.04,5.92,14.04,24.42
16.0234,28.39,22.43,14.20,2.83,-7.14,-9.58,-10.79,-10.45,-9.58,1.65,14.82,20.84,23.93,22.27
16.0313,12.98,11.63,5.35,-4.10,-4.59,-14.68,-6.19,-0.23,8.63,19.58,30.21,28.12,31.90,20.64
16.0391,14.89,4.60,1.51,-9.92,-7.17,-5.64,1.71,8.53,20.73,31.46,33.09,28.77,16.77,4.42
16.0469,13.39,7.23,0.15,-2.93,-1.48,1.66,6.32,17.90,23.60,29.55,29.91,18.12,2.39,-13.28
16.0547,1.29,3.01,0.16,-10.11,-5.92,2.39,5.81,10.69,23.81,23.98,19.80,1.70,-9.50,-18.67
16.0625,5.42,-8.82,-9.90,-10.42,-3.99,-0.65,12.57,12.43,22.69,16.57,9.52,-5.94,-17.40,-20.66
16.0703,-10.90,-13.96,-18.71,-14.97,-3.16,6.46,15.99,16.12,20.51,23.62,4.60,-9.45,-22.00,-21.86
16.0781,-21.97,-15.76,-8.70,-1.13,10.85,17.65,20.02,18.77,22.75,12.89,-5.12,-15.66,-24.38,-24.33
16.0859,-9.63,-2.51,1.37,20.11,13.82,20.71,21.38,25.07,15.83,-1.19,-11.51,-24.42,-23.33,-18.67
16.0938,7.40,17.83,26.29,29.96,21.95,22.86,20.03,15.11,0.73,-14.54,-23.05,-28.99,-28.07,-18.93
16.1016,18.88,28.32,27.79,28.86,18.73,17.67,11.52,-1.64,-17.04,-21.89,-25.88,-27.91,-15.49,-1.91
16.1094,21.89,25.87,26.57,17.20,11.66,4.10,-1.73,-8.31,-23.28,-25.05,-19.99,-11.45,-6.75,6.67
16.1172,15.46,12.44,11.52,5.39,1.23,-4.07,-7.82,-7.95,-19.88,-15.03,-11.96,-3.19,13.36,23.05
16.1250,17.36,9.40,2.51,1.87,-1.96,-1.12,-1.31,-2.08,-10.15,-6.75,6.78,15.12,14.09,17.24
16.1328,8.70,10.94,4.58,5.57,1.12,2.92,1.96,4.31,-4.31,7.36,8.58,14.95,12.77,11.70
16.1406,17.77,8.76,4.29,4.08,4.66,-0.99,-1.63,-1.80,-0.06,1.99,10.39,8.75,7.86,1.62
16.1484,11.22,3.75,-0.75,-5.13,-0.72,-1.13,-5.42,-2.09,3.93,8.08,-4.80,2.06,-3.77,-11.01
16.1563,-3.20,-8.50,-14.95,-16.07,-6.12,-1.24,0.33,-2.19,-4.07,3.74,4.79,1.98,-2.51,-12.46
16.1641,-21.98,-23.41,-23.36,-19.10,-1.00,2.39,4.25,1.37,13.32,8.55,0.41,-1.48,-10.74,-14.96
16.1719,-17.52,-22.43,-11.89,1.02,4.18,7.76,13.44,10.82,13.56,2.13,-7.12,-11.99,-13.51,-17.59
16.1797,-20.12,-11.27,1.16,19.72,17.06,17.21,15.48,6.99,4.12,-4.78,-17.54,-19.71,-23.63,-21.04
16.1875,-2.65,10.30,17.42,33.16,18.64,11.33,2.49,-4.81,-12.06,-22.40,-30.96,-29.09,-27.27,-24.54
16.1953,5.33,21.95,24.43,24.30,13.85,2.28,-5.78,-25.07,-28.49,-34.17,-31.03,-22.31,-17.62,-10.75
16.2031,13.34,19.17,24.39,15.25,2.36,-3.32,-17.51,-22.99,-27.96,-27.42,-26.26,-17.38,-0.72,5.83
16.2109,10.67,17.69,15.38,11.77,-5.41,-7.85,-22.38,-21.19,-29.63,-22.77,-10.05,2.57,8.13,14.25
16.2188,12.65,19.13,18.76,-1.74,-1.83,-14.27,-17.03,-5.13,-21.78,-14.11,0.06,12.58,10.61,14.99
16.2266,26.90,23.51,13.98,2.04,-7.11,-17.18,-16.03,-13.38,-17.13,-3.08,4.93,14.82,13.51,6.57
16.2344,29.87,23.92,12.25,-4.39,-14.29,-20.63,-20.60,-13.94,-6.13,-0.23,11.99,12.80,9.05,-0.94
16.2422,20.91,8.70,-9.06,-19.29,-11.76,-27.01,-18.90,-15.66,-5.42,2.88,9.75,7.17,0.79,-2.02
16.2500,1.62,-7.21,-28.05,-32.54,-25.84,-25.65,-15.14,-6.08,7.35,15.72,16.48,23.37,3.98,-9.63
16.2578,-15.31,-25.09,-37.19,-35.22,-23.03,-16.60,-4.35,-0.27,18.66,22.67,13.17,1.35,-6.37,-15.06
16.2656,-20.03,-25.19,-25.92,-21.87,-15.45,-4.34,7.70,9.37,24.15,21.14,5.60,-8.42,-20.21,-22.90
